customer_id,customer_name,industry,company_size,country,region,acquisition_date
16025,Oneal-Bell,Manufacturing,Enterprise,Qatar,Europe,2023-01-23
16026,Peterson-Gonzalez,Finance,SMB,Panama,LATAM,2023-06-21
16027,Munoz and Sons,Retail,SMB,Chile,APAC,2024-10-13
16028,Vance PLC,Healthcare,Mid-Market,Ireland,APAC,2024-07-09
16029,Lopez-Alvarez,Retail,Enterprise,Uganda,LATAM,2024-09-10
16030,Brooks-Jennings,Finance,Mid-Market,Mozambique,LATAM,2025-03-31
16031,Coleman Inc,Finance,Mid-Market,Australia,APAC,2023-12-24
16032,Garza Group,Retail,SMB,Bulgaria,Europe,2025-11-01
16033,"Graham, Walker and Gallagher",Retail,SMB,Hong Kong,LATAM,2022-08-19
16034,Gonzalez-Booker,Healthcare,Mid-Market,Luxembourg,APAC,2023-09-25
16035,Pena LLC,Technology,SMB,Kyrgyz Republic,North America,2024-01-30
16036,Williams-Moran,Retail,Enterprise,Cocos (Keeling) Islands,North America,2022-11-23
16037,"Jones, Watkins and Cherry",Healthcare,Mid-Market,Aruba,APAC,2025-03-18
16038,Smith-Paul,Technology,Enterprise,Tajikistan,North America,2024-08-30
16039,"Hayes, Gonzalez and Matthews",Manufacturing,Enterprise,Guinea,LATAM,2025-12-21
16040,Walsh LLC,Manufacturing,Mid-Market,Papua New Guinea,North America,2026-04-22
16041,Jimenez-Owen,Finance,Enterprise,Iran,APAC,2023-05-30
16042,Walters-Bass,Retail,Mid-Market,Croatia,APAC,2023-07-06
16043,Church-Wagner,Healthcare,Enterprise,Guyana,North America,2024-03-27
16044,Johnson-Huff,Retail,Enterprise,Trinidad and Tobago,APAC,2025-05-13
16045,"Edwards, Ball and Scott",Technology,Enterprise,Macao,Europe,2025-09-04
16046,Smith-Lopez,Manufacturing,Enterprise,Ethiopia,Europe,2023-07-31
16047,Sanders-Sanders,Manufacturing,Enterprise,Turkmenistan,North America,2025-05-29
16048,Mendez-Estrada,Manufacturing,Mid-Market,Eritrea,Europe,2026-03-21
16049,Mayo Inc,Technology,Enterprise,Pitcairn Islands,North America,2022-09-04
16050,Smith LLC,Healthcare,Enterprise,Hong Kong,North America,2024-11-10
16051,Walker-Hunter,Healthcare,Mid-Market,Lao People's Democratic Republic,APAC,2024-01-14
16052,"Johnston, Kirby and Price",Finance,Enterprise,Burkina Faso,LATAM,2025-05-27
16053,"Martinez, Thompson and Kent",Retail,Enterprise,New Zealand,North America,2023-10-13
16054,Newman Group,Finance,Enterprise,Burundi,Europe,2026-01-20
16055,"Murphy, Costa and Cline",Finance,SMB,Guinea,Europe,2022-10-31
16056,Suarez-Long,Finance,Mid-Market,Marshall Islands,LATAM,2023-02-01
16057,"Martin, Mcclain and Scott",Finance,SMB,Turkey,APAC,2024-01-02
16058,"Dixon, Houston and Howard",Technology,SMB,Estonia,LATAM,2025-11-02
16059,Morrison Inc,Retail,Mid-Market,Sierra Leone,North America,2024-04-14
16060,Grant-Taylor,Finance,Enterprise,Nigeria,Europe,2025-03-21
16061,"Rivera, Carter and Rodgers",Healthcare,SMB,Bahamas,APAC,2024-10-08
16062,Montgomery Inc,Healthcare,SMB,Benin,LATAM,2023-12-17
16063,Lee LLC,Manufacturing,SMB,Equatorial Guinea,Europe,2023-01-11
16064,Johnson-Lamb,Manufacturing,Mid-Market,Grenada,Europe,2025-03-19
16065,Castillo Group,Technology,Enterprise,Mayotte,APAC,2022-07-01
16066,York PLC,Manufacturing,SMB,Grenada,North America,2025-07-26
16067,Harrison PLC,Healthcare,Enterprise,Uruguay,North America,2025-03-25
16068,Moore LLC,Technology,Mid-Market,Mongolia,APAC,2026-01-11
16069,Mathews LLC,Finance,Enterprise,Reunion,Europe,2023-09-26
16070,King Group,Manufacturing,Mid-Market,Zambia,LATAM,2023-01-21
16071,"Miller, Jones and Oconnor",Manufacturing,SMB,Latvia,LATAM,2026-04-22
16072,Hayes Group,Healthcare,Mid-Market,Malta,North America,2024-07-03
16073,"Wagner, Mitchell and Armstrong",Technology,Mid-Market,Kiribati,North America,2024-10-23
16074,"Weber, Rogers and Summers",Retail,Enterprise,Latvia,Europe,2025-04-12
16075,"Jordan, Powell and Patterson",Finance,SMB,Taiwan,APAC,2023-09-01
16076,Reed Group,Finance,SMB,Afghanistan,North America,2024-07-21
16077,"Molina, Bush and Huffman",Healthcare,Mid-Market,Oman,Europe,2025-03-11
16078,"Rivas, Wagner and Kelly",Technology,Enterprise,Guernsey,North America,2024-03-03
16079,Curry-Nguyen,Finance,SMB,Qatar,North America,2026-01-03
16080,Young-Huynh,Healthcare,Enterprise,Mozambique,LATAM,2025-05-04
16081,Small-Michael,Manufacturing,SMB,Wallis and Futuna,LATAM,2025-04-08
16082,Johnson LLC,Manufacturing,SMB,French Polynesia,Europe,2022-10-31
16083,"Fox, Lewis and Hill",Manufacturing,Enterprise,Cambodia,APAC,2025-12-30
16084,Harrell Group,Finance,SMB,United States Minor Outlying Islands,LATAM,2025-09-21
16085,"Adams, Gibbs and Ortiz",Retail,Mid-Market,Tonga,APAC,2023-03-01
16086,Vasquez-Johnson,Retail,Enterprise,North Macedonia,Europe,2026-04-10
16087,Hughes Ltd,Finance,Enterprise,France,LATAM,2022-11-02
16088,Webb Ltd,Finance,Mid-Market,Uruguay,Europe,2022-10-09
16089,Hayden-Price,Technology,Enterprise,Senegal,Europe,2024-10-12
16090,Castro PLC,Retail,SMB,Cameroon,APAC,2022-11-14
16091,"Allison, Mckinney and Carter",Finance,Mid-Market,Isle of Man,LATAM,2023-01-02
16092,Joseph PLC,Manufacturing,Mid-Market,Liechtenstein,APAC,2022-07-07
16093,"Brown, Williams and Joyce",Finance,Mid-Market,Grenada,APAC,2023-08-20
16094,"Miller, Olsen and Mcdaniel",Finance,Mid-Market,Slovakia (Slovak Republic),Europe,2023-12-14
16095,Smith-Huang,Technology,SMB,Wallis and Futuna,APAC,2025-01-02
16096,Smith and Sons,Finance,SMB,Croatia,North America,2023-09-07
16097,Morales-Peck,Manufacturing,SMB,Latvia,Europe,2024-05-30
16098,Bowman-Howell,Finance,Mid-Market,Tanzania,North America,2024-06-03
16099,Brooks-Peters,Healthcare,Mid-Market,Tajikistan,Europe,2025-09-23
16100,Day-Santos,Healthcare,Mid-Market,Barbados,Europe,2022-11-06
16101,Liu Ltd,Retail,SMB,China,LATAM,2024-06-04
16102,"Hill, Rios and Roberts",Healthcare,SMB,Eritrea,APAC,2023-07-13
16103,Hudson Ltd,Finance,Mid-Market,Reunion,LATAM,2023-05-02
16104,"Williams, Harris and Bennett",Manufacturing,SMB,Togo,Europe,2022-11-10
16105,"Richards, Curry and Perez",Finance,Mid-Market,French Guiana,APAC,2025-02-10
16106,Gibson PLC,Manufacturing,SMB,Seychelles,APAC,2025-12-16
16107,Watkins Ltd,Finance,SMB,Kiribati,APAC,2025-04-15
16108,"Sims, Howard and Reed",Healthcare,Mid-Market,Portugal,Europe,2024-07-25
16109,Cooper-Lopez,Healthcare,Mid-Market,Uruguay,APAC,2024-10-12
16110,Jones-Roberts,Finance,SMB,New Caledonia,North America,2024-09-13
16111,Rangel-Gibson,Manufacturing,Mid-Market,Uganda,APAC,2024-09-13
16112,Mendoza Ltd,Finance,Mid-Market,Bouvet Island (Bouvetoya),North America,2025-08-06
16113,Kelley Group,Technology,Enterprise,Qatar,North America,2025-06-24
16114,"Bates, Proctor and Rivas",Retail,Enterprise,Congo,Europe,2023-07-09
16115,"Sanchez, Nelson and Brown",Finance,Enterprise,Cote d'Ivoire,APAC,2025-05-29
16116,"Mcdowell, Wilson and Sims",Manufacturing,SMB,Kyrgyz Republic,APAC,2023-03-04
16117,Roberts and Sons,Manufacturing,SMB,Dominica,Europe,2022-11-10
16118,"Green, Steele and Ross",Manufacturing,SMB,Gambia,APAC,2023-03-02
16119,"Smith, Wells and Cordova",Manufacturing,Enterprise,Thailand,Europe,2023-08-29
16120,Mills PLC,Retail,Enterprise,Azerbaijan,LATAM,2023-03-08
16121,Clark-Montoya,Finance,Mid-Market,Isle of Man,APAC,2024-05-26
16122,Garrett-Newman,Manufacturing,Enterprise,Montserrat,LATAM,2025-04-19
16123,"Sandoval, Williams and Herrera",Healthcare,SMB,Mauritania,LATAM,2023-01-24
16124,Weiss-Parsons,Retail,Mid-Market,Paraguay,APAC,2024-08-19
16125,"Shah, Hines and Rogers",Retail,Enterprise,Niue,North America,2023-10-15
16126,"Thomas, York and Hanson",Finance,Mid-Market,Lebanon,APAC,2025-01-02
16127,Ramos-Black,Retail,SMB,Holy See (Vatican City State),North America,2023-10-27
16128,"Larson, Hansen and Garcia",Technology,Enterprise,Lesotho,LATAM,2025-09-25
16129,Carlson Ltd,Retail,Enterprise,Turkmenistan,LATAM,2024-10-13
16130,Mcgrath Ltd,Technology,Mid-Market,United States Virgin Islands,Europe,2025-01-02
16131,Mcdaniel PLC,Retail,Mid-Market,British Indian Ocean Territory (Chagos Archipelago),North America,2022-09-17
16132,Jefferson-Elliott,Finance,SMB,Seychelles,North America,2025-10-18
16133,Stewart PLC,Finance,Mid-Market,United Kingdom,LATAM,2023-12-14
16134,Rodriguez LLC,Healthcare,Enterprise,Djibouti,North America,2026-01-08
16135,Yoder-Collins,Technology,SMB,Lebanon,APAC,2022-09-04
16136,Lloyd-Simmons,Manufacturing,Mid-Market,Portugal,APAC,2024-10-12
16137,Irwin LLC,Retail,Mid-Market,Trinidad and Tobago,LATAM,2023-09-16
16138,Francis Group,Finance,Mid-Market,Mauritius,Europe,2025-06-14
16139,Wilson-Sexton,Technology,SMB,Christmas Island,APAC,2022-06-10
16140,Lewis and Sons,Manufacturing,Mid-Market,Libyan Arab Jamahiriya,Europe,2022-07-15
16141,Stewart Ltd,Finance,Enterprise,Uruguay,APAC,2026-01-11
16142,"Roth, Clark and Best",Healthcare,Mid-Market,Lithuania,Europe,2023-05-10
16143,Smith-Melendez,Healthcare,SMB,Luxembourg,North America,2024-01-20
16144,Anderson and Sons,Finance,Mid-Market,Poland,North America,2024-02-28
16145,Cross LLC,Manufacturing,Mid-Market,Botswana,Europe,2023-03-12
16146,"Whitaker, Sanchez and Hughes",Manufacturing,Mid-Market,New Zealand,APAC,2023-08-24
16147,Potts PLC,Manufacturing,SMB,Hong Kong,LATAM,2022-07-30
16148,"Pace, Simpson and Johnson",Healthcare,Mid-Market,Papua New Guinea,APAC,2023-03-08
16149,"Thompson, Oliver and Lucero",Manufacturing,Enterprise,San Marino,APAC,2025-08-24
16150,"Cobb, Phillips and Schmidt",Technology,Enterprise,Luxembourg,North America,2022-08-31
16151,Morris-Peterson,Healthcare,SMB,Panama,North America,2024-06-24
16152,Jones and Sons,Finance,SMB,Haiti,North America,2023-11-17
16153,Mann-Cordova,Finance,Mid-Market,Czech Republic,LATAM,2022-10-04
16154,Green Inc,Retail,Enterprise,Colombia,Europe,2022-12-06
16155,"Wood, Roberson and Rodriguez",Manufacturing,SMB,Uganda,North America,2024-07-30
16156,"Hardy, Montgomery and Fuentes",Retail,Enterprise,Antarctica (the territory South of 60 deg S),Europe,2022-10-13
16157,Farmer-Scott,Healthcare,SMB,Timor-Leste,APAC,2023-05-22
16158,"Grant, Bates and Miller",Manufacturing,SMB,Namibia,Europe,2026-02-06
16159,"Burgess, Morton and Baker",Finance,Enterprise,Guernsey,Europe,2025-02-24
16160,"Johnson, Banks and Andersen",Manufacturing,SMB,Saint Vincent and the Grenadines,Europe,2024-07-03
16161,Mack and Sons,Finance,Enterprise,Mali,Europe,2022-10-11
16162,"Brown, Cantrell and Hawkins",Technology,Mid-Market,Nicaragua,LATAM,2025-01-17
16163,Long Group,Finance,Enterprise,French Polynesia,North America,2024-09-12
16164,Ellis-Arnold,Manufacturing,Mid-Market,Belize,APAC,2024-03-02
16165,Smith Inc,Technology,SMB,Argentina,APAC,2026-04-30
16166,West Group,Technology,Mid-Market,Bhutan,APAC,2025-08-16
16167,Thomas Group,Healthcare,Enterprise,Norfolk Island,Europe,2024-08-11
16168,Riley-Ferguson,Manufacturing,Enterprise,Madagascar,Europe,2024-04-09
16169,Watson-Stephens,Finance,Enterprise,Cambodia,North America,2022-12-21
16170,"Fuller, White and Gregory",Retail,SMB,Malaysia,Europe,2025-09-27
16171,Miller-Martinez,Technology,Mid-Market,Niue,LATAM,2022-08-31
16172,Jordan-Jackson,Manufacturing,Mid-Market,Aruba,APAC,2022-08-26
16173,Wright-Hicks,Finance,Enterprise,Niue,LATAM,2025-08-26
16174,"Evans, Wilson and Lynch",Finance,SMB,Moldova,North America,2024-05-17
16175,Lawson-Matthews,Technology,SMB,Reunion,APAC,2023-11-11
16176,Garcia and Sons,Healthcare,Enterprise,Costa Rica,Europe,2023-12-14
16177,Romero Ltd,Healthcare,Enterprise,United States Minor Outlying Islands,Europe,2022-07-30
16178,"Martin, Thomas and Stokes",Finance,Mid-Market,French Guiana,APAC,2024-01-31
16179,Yang Ltd,Retail,Enterprise,Macao,LATAM,2026-02-11
16180,"Johnston, Gonzalez and Russell",Retail,Enterprise,Singapore,LATAM,2025-01-16
16181,Smith Group,Manufacturing,Enterprise,Equatorial Guinea,APAC,2024-06-06
16182,"Sandoval, Jackson and Bailey",Retail,SMB,Jamaica,LATAM,2025-06-08
16183,"Harris, Schroeder and Bowen",Retail,SMB,Iraq,North America,2023-12-25
16184,"Weiss, Robbins and Foster",Finance,Enterprise,Botswana,Europe,2023-08-27
16185,Graham Group,Retail,Mid-Market,Mozambique,LATAM,2024-02-09
16186,"Holmes, Herrera and Meyers",Retail,Mid-Market,Mozambique,APAC,2024-04-16
16187,Morgan LLC,Healthcare,Mid-Market,Turks and Caicos Islands,APAC,2026-02-23
16188,"Lee, Goodman and Brooks",Finance,Enterprise,Benin,Europe,2022-08-07
16189,"Archer, Meza and Sawyer",Retail,Enterprise,Qatar,North America,2025-08-05
16190,Ray Group,Manufacturing,Enterprise,Svalbard & Jan Mayen Islands,LATAM,2025-07-31
16191,"Turner, Crawford and Rivera",Technology,Mid-Market,China,LATAM,2025-09-14
16192,Vincent LLC,Technology,Enterprise,Timor-Leste,North America,2023-05-21
16193,"Smith, Salas and Hughes",Manufacturing,SMB,Chad,Europe,2025-12-16
16194,Fernandez-Obrien,Healthcare,SMB,Saint Helena,Europe,2022-07-04
16195,Schneider Ltd,Healthcare,Enterprise,Chad,North America,2026-03-04
16196,"Diaz, Cortez and Miller",Healthcare,Mid-Market,Vanuatu,North America,2022-08-02
16197,Grimes Inc,Technology,Enterprise,Austria,LATAM,2024-07-10
16198,Phillips Ltd,Retail,Enterprise,Sudan,Europe,2026-01-09
16199,"Montgomery, Rivera and Gonzales",Healthcare,Enterprise,Zambia,APAC,2024-03-29
16200,"Brown, Peterson and Cobb",Manufacturing,Enterprise,Yemen,APAC,2023-06-03
16201,Bean-Carpenter,Finance,SMB,Guadeloupe,APAC,2024-09-27
16202,"Warren, Obrien and Miller",Retail,Enterprise,Nauru,North America,2026-02-28
16203,"Guzman, Williams and Hensley",Finance,SMB,Belize,LATAM,2024-11-19
16204,"Leonard, Zamora and Harper",Healthcare,SMB,British Virgin Islands,Europe,2025-05-02
16205,Goodman-Carpenter,Technology,SMB,Netherlands,Europe,2022-11-27
16206,Hutchinson Inc,Finance,Mid-Market,Cayman Islands,APAC,2026-03-26
16207,Hill-Pitts,Manufacturing,Enterprise,Sweden,APAC,2024-01-12
16208,Shaw-Goodwin,Manufacturing,Mid-Market,Burkina Faso,Europe,2025-03-21
16209,Gonzales and Sons,Manufacturing,Enterprise,Ireland,Europe,2025-03-15
16210,"Swanson, Smith and English",Healthcare,SMB,Costa Rica,North America,2023-01-31
16211,Myers Ltd,Healthcare,Enterprise,Seychelles,Europe,2025-12-11
16212,Parker LLC,Healthcare,Enterprise,Cook Islands,North America,2025-10-04
16213,"Walker, Cline and Rice",Healthcare,SMB,North Macedonia,North America,2024-03-17
16214,Foster-Hammond,Technology,Mid-Market,Botswana,LATAM,2024-01-13
16215,Moore-Gilbert,Finance,SMB,Romania,Europe,2023-05-02
16216,Nichols-Tran,Retail,Enterprise,Angola,North America,2025-11-12
16217,"Owens, Choi and Nguyen",Manufacturing,SMB,United States Minor Outlying Islands,APAC,2022-09-11
16218,"Hoover, Jennings and Hall",Manufacturing,SMB,United States Virgin Islands,LATAM,2023-02-17
16219,Hanna Inc,Finance,Enterprise,Costa Rica,North America,2023-01-22
16220,Griffin-Henderson,Retail,Mid-Market,Burundi,APAC,2025-12-14
16221,"Perry, Clark and Smith",Finance,Mid-Market,Iceland,North America,2025-11-13
16222,Lopez Inc,Healthcare,SMB,Iraq,Europe,2025-07-04
16223,"Miller, Miller and Grant",Manufacturing,SMB,Liberia,North America,2022-11-01
16224,Perez-King,Technology,Enterprise,Cape Verde,North America,2025-12-08
16225,Beltran Inc,Finance,Mid-Market,Libyan Arab Jamahiriya,Europe,2023-04-28
16226,Nguyen Inc,Retail,SMB,Luxembourg,LATAM,2025-08-28
16227,Foster-Campbell,Retail,Enterprise,Iran,APAC,2023-09-24
16228,"Smith, Brown and Harrell",Healthcare,Enterprise,Guyana,North America,2024-03-18
16229,Sanchez-Sherman,Finance,Mid-Market,Thailand,North America,2025-04-22
16230,Turner-Collier,Healthcare,Enterprise,Kazakhstan,LATAM,2025-01-28
16231,Beck Inc,Manufacturing,Enterprise,Martinique,LATAM,2025-09-21
16232,"Ortiz, Acosta and Gordon",Retail,Enterprise,San Marino,LATAM,2022-06-11
16233,Cardenas Inc,Finance,Mid-Market,Comoros,Europe,2022-10-18
16234,"Wallace, Mckee and Williams",Technology,Enterprise,Maldives,LATAM,2025-11-09
16235,Ramirez-Johnson,Technology,Enterprise,Guyana,APAC,2026-04-15
16236,Obrien-Graham,Retail,Enterprise,Oman,APAC,2022-12-16
16237,Sanders PLC,Retail,SMB,Hungary,Europe,2022-08-19
16238,Hicks LLC,Manufacturing,SMB,Serbia,Europe,2024-01-25
16239,Kim-Pratt,Retail,SMB,Austria,Europe,2024-06-23
16240,Friedman-Johnson,Healthcare,Enterprise,Nauru,LATAM,2022-06-10
16241,"Mckay, James and Young",Finance,Mid-Market,Egypt,LATAM,2024-12-08
16242,Murillo-Campbell,Healthcare,SMB,French Guiana,APAC,2022-09-19
16243,Ryan-Morrison,Healthcare,Enterprise,Albania,North America,2023-05-12
16244,Edwards Inc,Healthcare,SMB,Syrian Arab Republic,Europe,2023-10-25
16245,Li Inc,Manufacturing,Enterprise,Turkey,North America,2022-07-15
16246,Weber-Barnes,Healthcare,Enterprise,Chile,North America,2024-03-31
16247,Wade Group,Retail,Enterprise,Saint Barthelemy,North America,2023-11-19
16248,"Shannon, Harris and Gonzalez",Retail,SMB,Monaco,North America,2026-01-20
16249,Nicholson-Diaz,Manufacturing,SMB,Madagascar,Europe,2025-03-08
16250,Fields Inc,Finance,Enterprise,Belarus,North America,2025-08-09
16251,Wolfe-Robinson,Healthcare,Mid-Market,Botswana,Europe,2023-07-10
16252,Sanders Inc,Manufacturing,Mid-Market,Burkina Faso,LATAM,2025-06-11
16253,"Cook, Ross and Johnson",Healthcare,SMB,United States Minor Outlying Islands,North America,2025-03-11
16254,Ruiz-Newman,Healthcare,Enterprise,Colombia,North America,2023-05-14
16255,"Rogers, Smith and Gibbs",Retail,Mid-Market,Croatia,APAC,2024-02-27
16256,Smith-Garcia,Finance,Mid-Market,Spain,North America,2024-08-13
16257,Morgan Group,Manufacturing,Mid-Market,Greece,Europe,2023-09-21
16258,Johnston-Sloan,Finance,SMB,Cape Verde,North America,2025-05-28
16259,Owen-Richards,Technology,SMB,Iran,APAC,2024-02-02
16260,Arroyo-Juarez,Retail,SMB,Saint Martin,APAC,2024-12-09
16261,Martin LLC,Technology,Enterprise,Pakistan,Europe,2024-01-31
16262,"Wilson, Moon and Richards",Manufacturing,SMB,El Salvador,APAC,2023-06-24
16263,White-Hicks,Manufacturing,SMB,Taiwan,Europe,2026-02-07
16264,Ortega-Morton,Retail,Enterprise,Maldives,LATAM,2025-09-12
16265,Harrington Group,Manufacturing,Mid-Market,Botswana,North America,2022-07-03
16266,"Jordan, Mckenzie and Cannon",Retail,SMB,Greenland,LATAM,2024-05-06
16267,Shelton and Sons,Healthcare,Enterprise,Antigua and Barbuda,APAC,2025-09-28
16268,"Perry, Lucas and Perez",Technology,Enterprise,Holy See (Vatican City State),LATAM,2024-05-06
16269,Conner-Houston,Retail,Mid-Market,Dominican Republic,Europe,2024-03-15
16270,"Flynn, Craig and Mcdowell",Healthcare,SMB,Bhutan,North America,2025-06-07
16271,Miranda-Ross,Technology,SMB,Christmas Island,LATAM,2023-03-03
16272,Lee-Jones,Healthcare,Mid-Market,Guadeloupe,North America,2025-10-10
16273,Ayers-Salinas,Healthcare,Mid-Market,Uzbekistan,Europe,2023-10-12
16274,Blair-Howard,Retail,Mid-Market,Gibraltar,APAC,2023-01-16
16275,Rogers Group,Manufacturing,Enterprise,Bahamas,APAC,2024-12-05
16276,"Mejia, Jones and Payne",Technology,Mid-Market,New Caledonia,Europe,2026-01-13
16277,"Cox, Lopez and Wolf",Technology,Enterprise,Iraq,Europe,2025-06-10
16278,"Jones, Pratt and Jones",Technology,SMB,Thailand,Europe,2026-03-21
16279,Brown Ltd,Finance,Enterprise,Brazil,LATAM,2022-06-13
16280,Gray-Green,Finance,Enterprise,Bosnia and Herzegovina,LATAM,2025-12-24
16281,Haynes and Sons,Healthcare,Mid-Market,Samoa,APAC,2025-12-20
16282,Frank PLC,Retail,SMB,Liechtenstein,APAC,2026-03-05
16283,"Smith, Brown and Bright",Finance,SMB,Wallis and Futuna,APAC,2025-12-27
16284,Woods-Cook,Finance,Enterprise,Denmark,APAC,2025-01-16
16285,Simon LLC,Retail,Enterprise,Hungary,APAC,2022-10-12
16286,Joseph-Collins,Technology,Enterprise,Brunei Darussalam,Europe,2022-11-26
16287,Mccarty-Reyes,Technology,Enterprise,Angola,LATAM,2024-02-09
16288,Rogers-Reyes,Technology,Mid-Market,Yemen,North America,2025-06-29
16289,Smith-Williams,Finance,Mid-Market,Estonia,North America,2025-09-15
16290,"Howell, Mendoza and Garcia",Technology,Enterprise,Estonia,LATAM,2024-02-25
16291,"Gomez, Herrera and Rubio",Finance,SMB,Martinique,Europe,2024-09-07
16292,Grant-Combs,Healthcare,Enterprise,Cote d'Ivoire,APAC,2022-10-07
16293,Johnson LLC,Healthcare,SMB,Tunisia,APAC,2022-11-02
16294,Harris-Gonzalez,Retail,SMB,Sao Tome and Principe,APAC,2023-01-26
16295,Johnson-Mcgee,Manufacturing,Enterprise,Costa Rica,APAC,2024-02-28
16296,Stevens-Barry,Technology,Enterprise,Spain,Europe,2025-10-06
16297,Bell-Mckenzie,Technology,Enterprise,Western Sahara,LATAM,2025-11-29
16298,Clark-Allen,Manufacturing,Mid-Market,Spain,Europe,2025-01-01
16299,"Santiago, Manning and Leon",Manufacturing,Mid-Market,Saint Lucia,Europe,2024-07-29
16300,Robinson-Martinez,Healthcare,Mid-Market,Croatia,North America,2024-02-19
16301,"Jones, Day and Paul",Finance,Mid-Market,Panama,Europe,2025-01-23
16302,"Johnson, Evans and Moreno",Technology,SMB,Indonesia,Europe,2026-05-09
16303,"Smith, Lee and Mcdonald",Retail,Mid-Market,Sri Lanka,North America,2025-04-08
16304,Johnson-Orozco,Healthcare,SMB,Bangladesh,LATAM,2025-05-27
16305,Salas-Dean,Finance,Mid-Market,Lesotho,North America,2023-01-30
16306,"Moore, Brown and Young",Finance,Enterprise,Fiji,LATAM,2022-08-19
16307,"Ferguson, Pacheco and Williams",Healthcare,SMB,Madagascar,LATAM,2023-07-11
16308,Matthews-Clark,Healthcare,Enterprise,Yemen,APAC,2024-04-18
16309,Jackson and Sons,Healthcare,Mid-Market,Vanuatu,LATAM,2022-08-26
16310,"French, Jones and Munoz",Technology,Enterprise,Poland,North America,2024-10-01
16311,"Mack, Page and Stein",Healthcare,Mid-Market,Greece,LATAM,2023-07-25
16312,Graham-Taylor,Technology,SMB,Afghanistan,Europe,2023-10-16
16313,Dickson-Newton,Healthcare,SMB,Czech Republic,Europe,2022-09-27
16314,Jones-Lynch,Finance,Enterprise,Myanmar,APAC,2023-06-05
16315,Knox-Kelly,Manufacturing,Enterprise,Zimbabwe,LATAM,2024-10-20
16316,Silva-Hunter,Manufacturing,SMB,Holy See (Vatican City State),LATAM,2023-04-03
16317,Jackson Group,Retail,SMB,Paraguay,APAC,2026-01-21
16318,Johnson and Sons,Retail,Enterprise,Svalbard & Jan Mayen Islands,LATAM,2023-08-03
16319,Simmons Inc,Finance,SMB,Montenegro,Europe,2023-10-30
16320,Rodriguez PLC,Retail,Enterprise,Western Sahara,Europe,2025-12-09
16321,Beltran-Carter,Technology,SMB,Norfolk Island,North America,2024-07-07
16322,Short Group,Manufacturing,SMB,Guatemala,LATAM,2025-11-28
16323,Lopez and Sons,Technology,SMB,Ethiopia,APAC,2023-12-10
16324,Perry Group,Healthcare,SMB,Burkina Faso,North America,2025-06-09
16325,Hunt-Sanchez,Retail,Enterprise,Micronesia,Europe,2023-10-01
16326,Ford-Vargas,Manufacturing,Mid-Market,Syrian Arab Republic,LATAM,2022-11-22
16327,Ward PLC,Healthcare,Mid-Market,Slovakia (Slovak Republic),LATAM,2025-10-11
16328,Brooks Ltd,Finance,SMB,Congo,North America,2024-07-06
16329,Martinez-Gray,Finance,SMB,Northern Mariana Islands,APAC,2023-01-23
16330,"Barnett, Wilson and Barker",Technology,Mid-Market,Georgia,APAC,2023-01-16
16331,Baker-Rodriguez,Technology,Enterprise,Lebanon,Europe,2025-06-22
16332,Mcconnell Ltd,Manufacturing,Mid-Market,Nepal,Europe,2022-08-01
16333,Butler-Frank,Retail,Mid-Market,Heard Island and McDonald Islands,LATAM,2026-03-15
16334,"Potter, Martin and Brown",Finance,SMB,Brazil,APAC,2023-11-23
16335,Cabrera and Sons,Healthcare,Mid-Market,Saudi Arabia,Europe,2024-04-28
16336,Sexton-Miller,Retail,Enterprise,Bulgaria,LATAM,2024-04-04
16337,Hunter-Little,Manufacturing,Mid-Market,British Indian Ocean Territory (Chagos Archipelago),Europe,2023-01-13
16338,Blevins-Ortiz,Finance,Mid-Market,Hong Kong,Europe,2025-07-30
16339,Thompson-Gomez,Technology,Enterprise,Christmas Island,APAC,2024-08-17
16340,Herrera-Hanson,Retail,Mid-Market,Bosnia and Herzegovina,Europe,2024-12-26
16341,"Bradford, Peterson and Ware",Healthcare,SMB,Cote d'Ivoire,APAC,2022-10-26
16342,Wood Inc,Retail,Mid-Market,Kazakhstan,North America,2024-04-29
16343,Boyd-Horne,Manufacturing,SMB,Burundi,North America,2024-05-19
16344,"Chandler, Mcclain and Woods",Healthcare,Enterprise,Bosnia and Herzegovina,Europe,2023-06-04
16345,Rodriguez Ltd,Technology,Enterprise,Sweden,Europe,2024-06-28
16346,Matthews-Morris,Technology,Enterprise,Taiwan,LATAM,2024-10-06
16347,Soto-Jones,Healthcare,Mid-Market,Belarus,North America,2023-05-01
16348,King Inc,Technology,Mid-Market,Sudan,LATAM,2026-04-29
16349,Simmons-Garcia,Manufacturing,SMB,Sri Lanka,APAC,2024-06-12
16350,Lowe-Riley,Finance,Mid-Market,Bulgaria,LATAM,2026-01-19
16351,"Haynes, Parker and Kim",Technology,Mid-Market,Slovenia,Europe,2025-03-06
16352,Perkins-Hernandez,Finance,SMB,Tokelau,North America,2023-01-14
16353,Gonzalez-Wilson,Manufacturing,Mid-Market,Somalia,North America,2022-10-03
16354,"White, Mayer and Henry",Healthcare,Enterprise,Nigeria,LATAM,2025-10-26
16355,Chen-Poole,Technology,SMB,Switzerland,Europe,2026-01-23
16356,Anderson-Lynch,Finance,Enterprise,Romania,Europe,2026-05-09
16357,Wallace Inc,Finance,SMB,Bolivia,APAC,2024-01-24
